•咪咕频道,#genre#
「斗鱼」无畏契约,https://cdn-3.ttvb.eu.org/douyu/4585645
「斗鱼」原神,https://cdn-3.ttvb.eu.org/douyu/10853239
「B站」QQ飞车•手游,https://cdn-3.ttvb.eu.org/bilibili/21743919
「斗鱼」QQ飞车•手游,https://cdn-3.ttvb.eu.org/douyu/5040227
「斗鱼」梦幻西游·手游,https://cdn-3.ttvb.eu.org/huya/9163712
「斗鱼」街霸,https://cdn-3.ttvb.eu.org/huya/11437
「B站」JJ斗地主,https://cdn-3.ttvb.eu.org/bilibili/22021983
「斗鱼」JJ斗地主,https://cdn-3.ttvb.eu.org/douyu/488743
「斗鱼」我的世界,https://cdn-3.ttvb.eu.org/douyu/738878
「斗鱼」FIFA,https://cdn-3.ttvb.eu.org/douyu/7692166
「斗鱼」火影忍者,https://cdn-3.ttvb.eu.org/douyu/1997723
「斗鱼」跑跑卡丁车,https://cdn-3.ttvb.eu.org/douyu/7722576
「斗鱼」跑跑卡丁车•手游,https://cdn-3.ttvb.eu.org/douyu/6672862
•哔哩「娱乐」,#genre#
JIPA_,https://cdn.ttvb.eu.org/bilibili/6669818
OneMicroSpace,https://cdn.ttvb.eu.org/bilibili/390508
三角洲行动赛事,https://cdn.ttvb.eu.org/bilibili/1921272912
余生的客栈,https://cdn.ttvb.eu.org/bilibili/14495324
凤凰傳奇,https://cdn.ttvb.eu.org/bilibili/27404696
大鹅炖蘑菇吗,https://cdn.ttvb.eu.org/bilibili/22683055
尖脸嘲讽子,https://cdn.ttvb.eu.org/bilibili/7898800
第五人格赛事,https://cdn.ttvb.eu.org/bilibili/5555
•抖音「娱乐」,#genre#
CS2梅樱大王666,https://cdn.ttvb.eu.org/douyin/136739657957
GXG男装旗舰店,https://cdn.ttvb.eu.org/douyin/71433089613
ʚɞ 筱兔叽ɞʚ,https://cdn.ttvb.eu.org/douyin/459565028332
万达影城福利官,https://cdn.ttvb.eu.org/douyin/WandaFilms
你的梦梦ᰔᩚ,https://cdn.ttvb.eu.org/douyin/mengmeng0703_
八位堂旗舰店,https://cdn.ttvb.eu.org/douyin/49217516777
壹丝幻享Ken,https://cdn.ttvb.eu.org/douyin/10042472847
天蚕土豆,https://cdn.ttvb.eu.org/douyin/77217772750
小只猪,https://cdn.ttvb.eu.org/douyin/5047943
小央视频,https://cdn.ttvb.eu.org/douyin/cctv_video
小欣,https://cdn.ttvb.eu.org/douyin/61691464016
小米官方旗舰店,https://cdn.ttvb.eu.org/douyin/xiaomizhibojian
张开心²¹⁷(9月14号生日周年庆）,https://cdn.ttvb.eu.org/douyin/8564042
彬彬有氧运动,https://cdn.ttvb.eu.org/douyin/shoujidabin5580
思小思儿,https://cdn.ttvb.eu.org/douyin/98716378
悲伤小狗,https://cdn.ttvb.eu.org/douyin/64169358377
杨知玥,https://cdn.ttvb.eu.org/douyin/YL666666i
极光新闻,https://cdn.ttvb.eu.org/douyin/jiguangxinwen
果宝宝,https://cdn.ttvb.eu.org/douyin/616953251208
江苏有线靖江分公司,https://cdn.ttvb.eu.org/douyin/jingjiangyou57
浙有正能量,https://cdn.ttvb.eu.org/douyin/sir000115
琵琶文熙💎,https://cdn.ttvb.eu.org/douyin/72195000677
电影频道央影传媒,https://cdn.ttvb.eu.org/douyin/cctv6media.
第一现场,https://cdn.ttvb.eu.org/douyin/881575999
糖不苦,https://cdn.ttvb.eu.org/douyin/67330727758
老大贤1v4,https://cdn.ttvb.eu.org/douyin/ldxOuO
老飘讲故事,https://cdn.ttvb.eu.org/douyin/woshilaopiao
西安发布,https://cdn.ttvb.eu.org/douyin/xianfabu029
赛比娜,https://cdn.ttvb.eu.org/douyin/1967880268
酥K·101,https://cdn.ttvb.eu.org/douyin/24340078858
韩允善🍀,https://cdn.ttvb.eu.org/douyin/540028685614
🎀肉肉🎀,https://cdn.ttvb.eu.org/douyin/52712971292
•斗鱼「娱乐」,#genre#
JJ斗地主官方,https://cdn.ttvb.eu.org/douyu/488743
傲娇的超级赛亚人,https://cdn.ttvb.eu.org/douyu/4373285
夕尘残枫,https://cdn.ttvb.eu.org/douyu/248695
崔杋圭五颜一,https://cdn.ttvb.eu.org/douyu/8189873
当燕双鹰遇见李元芳,https://cdn.ttvb.eu.org/douyu/3439096
斗鱼暴雪游戏,https://cdn.ttvb.eu.org/douyu/1024
酷炫你你你,https://cdn.ttvb.eu.org/douyu/454867
•虎牙「娱乐」,#genre#
CK-林玖儿,https://cdn.ttvb.eu.org/huya/148594
Cc,https://cdn.ttvb.eu.org/huya/11601966
HelloKitty,https://cdn.ttvb.eu.org/huya/11352879
Hot-芥末【超白】,https://cdn.ttvb.eu.org/huya/124673
JJ斗地主,https://cdn.ttvb.eu.org/huya/152698
MQ丶蜘蛛馍,https://cdn.ttvb.eu.org/huya/29732947
TI2026舞台一,https://cdn.ttvb.eu.org/huya/660118
TenZ,https://cdn.ttvb.eu.org/huya/30631800
UFC钢炮,https://cdn.ttvb.eu.org/huya/29287085
V1ncent丶文森特,https://cdn.ttvb.eu.org/huya/949527
Vasilii死亡宣告,https://cdn.ttvb.eu.org/huya/154178
barry观世界,https://cdn.ttvb.eu.org/huya/20985835
一起看我爱看剧,https://cdn.ttvb.eu.org/huya/30867383
偷心大盗ヽ龍宝,https://cdn.ttvb.eu.org/huya/11342386
傍晚猴,https://cdn.ttvb.eu.org/huya/30080236
兄台明鉴,https://cdn.ttvb.eu.org/huya/23482266
冰火岛一霸,https://cdn.ttvb.eu.org/huya/21059563
十八里铺大当家,https://cdn.ttvb.eu.org/huya/21059562
南波儿大魔王丶,https://cdn.ttvb.eu.org/huya/30258326
南西视频,https://cdn.ttvb.eu.org/huya/16913382
古咕咕,https://cdn.ttvb.eu.org/huya/29465875
君临剧开心,https://cdn.ttvb.eu.org/huya/24879365
周星星,https://cdn.ttvb.eu.org/huya/11342412
周芷若zzr,https://cdn.ttvb.eu.org/huya/586937
四大裁子之首,https://cdn.ttvb.eu.org/huya/11602058
對君白蜥蜴,https://cdn.ttvb.eu.org/huya/26355776
小琦琪,https://cdn.ttvb.eu.org/huya/21241819
小虎牙-9zUJscDWkH,https://cdn.ttvb.eu.org/huya/30080146
小雅陪你看,https://cdn.ttvb.eu.org/huya/30080225
张伟丽MMA,https://cdn.ttvb.eu.org/huya/134769
我很忙,https://cdn.ttvb.eu.org/huya/11352950
我爱黑科技,https://cdn.ttvb.eu.org/huya/11602068
星河信箱,https://cdn.ttvb.eu.org/huya/20969101
杀猪饲料,https://cdn.ttvb.eu.org/huya/661204
柯冉冉,https://cdn.ttvb.eu.org/huya/11352874
正恒丶酥芙蕾【发财】,https://cdn.ttvb.eu.org/huya/499213
武林萌主唐小姐,https://cdn.ttvb.eu.org/huya/11336726
永艳金铭,https://cdn.ttvb.eu.org/huya/26355839
海绵宝宝宝,https://cdn.ttvb.eu.org/huya/11352919
港剧慢品汇,https://cdn.ttvb.eu.org/huya/23865142
港片剧情真好,https://cdn.ttvb.eu.org/huya/29465859
無尾魚°,https://cdn.ttvb.eu.org/huya/11601961
王者荣耀赛事,https://cdn.ttvb.eu.org/huya/660002
电视剧痴迷者,https://cdn.ttvb.eu.org/huya/29465856
电视迷痴迷港剧,https://cdn.ttvb.eu.org/huya/29465851
盛世-邓小懵,https://cdn.ttvb.eu.org/huya/457041
神秘小希哟,https://cdn.ttvb.eu.org/huya/20985843
粤语电影放映厅,https://cdn.ttvb.eu.org/huya/21059572
美少女咸儿,https://cdn.ttvb.eu.org/huya/11336572
老司机,https://cdn.ttvb.eu.org/huya/11352946
虎牙八点档,https://cdn.ttvb.eu.org/huya/880261
虎牙影院,https://cdn.ttvb.eu.org/huya/11601968
虎牙放映厅,https://cdn.ttvb.eu.org/huya/11602077
虎牙英雄联盟赛事,https://cdn.ttvb.eu.org/huya/660000
赛文777,https://cdn.ttvb.eu.org/huya/21059607
超能力是放pi,https://cdn.ttvb.eu.org/huya/11352906
迅哥丶雨霖铃,https://cdn.ttvb.eu.org/huya/30255235
陈翔六点半,https://cdn.ttvb.eu.org/huya/11274154
雅雅想吃芝士,https://cdn.ttvb.eu.org/huya/22484908
音乐小石榴,https://cdn.ttvb.eu.org/huya/17091681
领带哥,https://cdn.ttvb.eu.org/huya/11342430
骚男二路,https://cdn.ttvb.eu.org/huya/30764966
•SOOP「娱乐」,#genre#
ina한동훈,https://cdn.ttvb.eu.org/soop/soclato
♥다야,https://cdn.ttvb.eu.org/soop/nmh112
사나이♥,https://cdn.ttvb.eu.org/soop/sanaekcy
송화양,https://cdn.ttvb.eu.org/soop/sejin453
수지야♥,https://cdn.ttvb.eu.org/soop/kkssjj0427
슈밍♥,https://cdn.ttvb.eu.org/soop/khyunju5110
아인이♥,https://cdn.ttvb.eu.org/soop/tmtdd22
유아린♥,https://cdn.ttvb.eu.org/soop/pudding0614
차밍챠,https://cdn.ttvb.eu.org/soop/chamingcha
차이은♡,https://cdn.ttvb.eu.org/soop/sobar97
츠보미♥,https://cdn.ttvb.eu.org/soop/flowerbud1
편집왕하나옵,https://cdn.ttvb.eu.org/soop/hancoma
해리〃민경,https://cdn.ttvb.eu.org/soop/dkdleliii
•Twitch「娱乐」,#genre#
BobRoss,https://cdn.ttvb.eu.org/twitch/Bobross
QBunnyTV,https://cdn.ttvb.eu.org/twitch/QBunnyTV
우정우정우정우정,https://cdn.ttvb.eu.org/twitch/woojungx4
정서이_,https://cdn.ttvb.eu.org/twitch/seoi1016
•歪歪「娱乐」,#genre#
发财举举【搬家中直播时间不固定】,https://cdn.ttvb.eu.org/yy/5259
少寒Shine,https://cdn.ttvb.eu.org/yy/1357
德云社相声郭德纲相声娇娇,https://cdn.ttvb.eu.org/yy/34025318
梅梅,https://cdn.ttvb.eu.org/yy/88649
燃舞993,https://cdn.ttvb.eu.org/yy/993
老毕 微笑无需成本,https://cdn.ttvb.eu.org/yy/3594
萱萱,https://cdn.ttvb.eu.org/yy/634132
音乐991,https://cdn.ttvb.eu.org/yy/991
•哔哩「游戏」,#genre#
JJ斗地主官方,https://cdn.ttvb.eu.org/bilibili/22021983
不死鸟总监,https://cdn.ttvb.eu.org/bilibili/22747736
嗨嗨多吃点,https://cdn.ttvb.eu.org/bilibili/22709591
宇宙大福,https://cdn.ttvb.eu.org/bilibili/27791712
憨疯SaramandE,https://cdn.ttvb.eu.org/bilibili/3272215
王者荣耀甲级职业联赛,https://cdn.ttvb.eu.org/bilibili/21654762
王薯条_,https://cdn.ttvb.eu.org/bilibili/3248451
空灵LML,https://cdn.ttvb.eu.org/bilibili/6535302
•抖音「游戏」,#genre#
chase,https://cdn.ttvb.eu.org/douyin/aklll
升级职业锦标赛,https://cdn.ttvb.eu.org/douyin/95963759473
南施（法刺西施）,https://cdn.ttvb.eu.org/douyin/JNAAS
墨雨pubg（新版本抗毒）,https://cdn.ttvb.eu.org/douyin/592099267952
夏洛克（云顶之弈）,https://cdn.ttvb.eu.org/douyin/987155694
守卫者奥拉夫,https://cdn.ttvb.eu.org/douyin/612565911
小欢 (国一米莱狄蝗虫流教学）,https://cdn.ttvb.eu.org/douyin/xiaohuanguof
木叶的秋（火影药老）（上午11点播）,https://cdn.ttvb.eu.org/douyin/49079475817
清风亚索（最高峡谷王者韩服宗师）,https://cdn.ttvb.eu.org/douyin/978595336269
葫芦呼噜（王者万象棋）,https://cdn.ttvb.eu.org/douyin/77958080757
青梅泡泡,https://cdn.ttvb.eu.org/douyin/79822454
魔王羽(三角洲行动),https://cdn.ttvb.eu.org/douyin/PerfectYu
•斗鱼「游戏」,#genre#
QuQu非常规大师,https://cdn.ttvb.eu.org/douyu/178432
Xleft小叮当,https://cdn.ttvb.eu.org/douyu/3168536
pigff,https://cdn.ttvb.eu.org/douyu/24422
yyfyyf,https://cdn.ttvb.eu.org/douyu/9999
zzc啊哦额,https://cdn.ttvb.eu.org/douyu/666743
三酒OuO,https://cdn.ttvb.eu.org/douyu/2421040
刘嘉俊Sylar1,https://cdn.ttvb.eu.org/douyu/762484
叫我老陈就好了,https://cdn.ttvb.eu.org/douyu/74960
四国军棋欠你幸福,https://cdn.ttvb.eu.org/douyu/280087
子敬ad,https://cdn.ttvb.eu.org/douyu/8256300
帽子戏法Chess,https://cdn.ttvb.eu.org/douyu/4487219
斗鱼CSGO赛事主频道,https://cdn.ttvb.eu.org/douyu/601514
椰汁糕冬瓜强,https://cdn.ttvb.eu.org/douyu/63136
洞主丨歌神洞庭湖,https://cdn.ttvb.eu.org/douyu/138243
流星丶Meteor丶丶,https://cdn.ttvb.eu.org/douyu/11969011
玩机器丶Machine,https://cdn.ttvb.eu.org/douyu/6979222
网友张顺飞,https://cdn.ttvb.eu.org/douyu/2561707
老皮历险记,https://cdn.ttvb.eu.org/douyu/2140934
雷欧其,https://cdn.ttvb.eu.org/douyu/128489
龙四爷攻略组,https://cdn.ttvb.eu.org/douyu/479079
龚建ZSMJ,https://cdn.ttvb.eu.org/douyu/52876
•虎牙「游戏」,#genre#
Mint万坤,https://cdn.ttvb.eu.org/huya/775178
Showmaker,https://cdn.ttvb.eu.org/huya/30764352
TG-左耳老熊,https://cdn.ttvb.eu.org/huya/834622
YX丶冰封,https://cdn.ttvb.eu.org/huya/328340
baicaiovo,https://cdn.ttvb.eu.org/huya/691406
huya丶寒星,https://cdn.ttvb.eu.org/huya/172392
保镖-大镖客DBKiLL,https://cdn.ttvb.eu.org/huya/816515
宇晨【土鸡马可】,https://cdn.ttvb.eu.org/huya/691346
安德罗妮丶,https://cdn.ttvb.eu.org/huya/528300
小超梦ovo,https://cdn.ttvb.eu.org/huya/257085
小飒电竞丶董小飒,https://cdn.ttvb.eu.org/huya/13579
拉风龙,https://cdn.ttvb.eu.org/huya/88863
炉石春哥,https://cdn.ttvb.eu.org/huya/312410
虎牙丶三伟子,https://cdn.ttvb.eu.org/huya/657314
超维视界邀请赛主舞台,https://cdn.ttvb.eu.org/huya/473271
随风蛮王ovo,https://cdn.ttvb.eu.org/huya/387067
颜色-青帝,https://cdn.ttvb.eu.org/huya/883174
•Twitch「游戏」,#genre#
ESLCS,https://cdn.ttvb.eu.org/twitch/ESLCS
ESLCS,https://cdn.ttvb.eu.org/twitch/eslcs
ToadAmarillo,https://cdn.ttvb.eu.org/twitch/ToadAmarillo
蝦愛橘子,https://cdn.ttvb.eu.org/twitch/shuteye_orange
農夫小蹦仔,https://cdn.ttvb.eu.org/twitch/informalmiku_
•哔哩「其他」,#genre#
Space频道,https://cdn.ttvb.eu.org/bilibili/26312855
城市街景321,https://cdn.ttvb.eu.org/bilibili/23120489
央视网,https://cdn.ttvb.eu.org/bilibili/8178490
央视频,https://cdn.ttvb.eu.org/bilibili/21623527
学为贵,https://cdn.ttvb.eu.org/bilibili/21593526
梦境up主,https://cdn.ttvb.eu.org/bilibili/2957705
火车环球旅行,https://cdn.ttvb.eu.org/bilibili/27841685
点点柏,https://cdn.ttvb.eu.org/bilibili/1812807508
索松村大空里民宿,https://cdn.ttvb.eu.org/bilibili/23046729
蓝原延珠_,https://cdn.ttvb.eu.org/bilibili/10112
音彡,https://cdn.ttvb.eu.org/bilibili/1815226932
•抖音「其他」,#genre#
Cyberpunk-马冬梅DIY电脑,https://cdn.ttvb.eu.org/douyin/725884198
丁哥说法,https://cdn.ttvb.eu.org/douyin/77992795020
万岁山武侠城,https://cdn.ttvb.eu.org/douyin/Wansuishan
与辉同行,https://cdn.ttvb.eu.org/douyin/56697889278
中国电影报道,https://cdn.ttvb.eu.org/douyin/zgdybd
交个朋友直播间,https://cdn.ttvb.eu.org/douyin/JGPYZBJ
佛山发布,https://cdn.ttvb.eu.org/douyin/foshanfabu
劳动报,https://cdn.ttvb.eu.org/douyin/laodongbao
华少体育解说,https://cdn.ttvb.eu.org/douyin/75604127264
华语辩论世界杯,https://cdn.ttvb.eu.org/douyin/CDWC2012
四季沐歌智能花洒,https://cdn.ttvb.eu.org/douyin/Micoe777
央视文艺,https://cdn.ttvb.eu.org/douyin/1027321223
央视网,https://cdn.ttvb.eu.org/douyin/cctv.com
央视网快看,https://cdn.ttvb.eu.org/douyin/kuaikancctv
央视网科技,https://cdn.ttvb.eu.org/douyin/66415451233.
央视网财经,https://cdn.ttvb.eu.org/douyin/nuanxinnengl
山取,https://cdn.ttvb.eu.org/douyin/454821649298
恒大海上威尼斯度假区官方号,https://cdn.ttvb.eu.org/douyin/98023281929
拜托了老司机,https://cdn.ttvb.eu.org/douyin/882418441
新闻110,https://cdn.ttvb.eu.org/douyin/yuanyangluNO.1
李晨nic,https://cdn.ttvb.eu.org/douyin/15971668
海蒂的花园官方旗舰店,https://cdn.ttvb.eu.org/douyin/hddhy20202
王渊源John,https://cdn.ttvb.eu.org/douyin/528223099253
第一财团,https://cdn.ttvb.eu.org/douyin/269875672114
自律哥有氧运动（减脂&塑形）,https://cdn.ttvb.eu.org/douyin/ShenJun668
西递,https://cdn.ttvb.eu.org/douyin/xidi1047
隔壁王教练教育,https://cdn.ttvb.eu.org/douyin/wangjiaolian996
🏐排球主播女排YuKi🏐（直播排球）,https://cdn.ttvb.eu.org/douyin/YuKipaiqiu
•斗鱼「其他」,#genre#
八卦象棋大师,https://cdn.ttvb.eu.org/douyu/851040
神机小诸葛,https://cdn.ttvb.eu.org/douyu/259676
雷疯小叔,https://cdn.ttvb.eu.org/douyu/291514
•虎牙「其他」,#genre#
JJ麻将,https://cdn.ttvb.eu.org/huya/28511836
【炊烟大壮】,https://cdn.ttvb.eu.org/huya/24782284
原始美食与生活,https://cdn.ttvb.eu.org/huya/21356214
去疼片,https://cdn.ttvb.eu.org/huya/15373958
大蒙乡味,https://cdn.ttvb.eu.org/huya/21288462
小虎牙-h2chaE6vsD,https://cdn.ttvb.eu.org/huya/16289380
山药视频,https://cdn.ttvb.eu.org/huya/16797006
徐大sao,https://cdn.ttvb.eu.org/huya/631427
會唱歌的小野貓,https://cdn.ttvb.eu.org/huya/11352871
李子柒,https://cdn.ttvb.eu.org/huya/21969336
李小龙-中国龙,https://cdn.ttvb.eu.org/huya/30631748
梨涡少女mini,https://cdn.ttvb.eu.org/huya/18958242
虎牙斯诺克,https://cdn.ttvb.eu.org/huya/880214
虎牙斯诺克副舞台,https://cdn.ttvb.eu.org/huya/880625
野原的一家,https://cdn.ttvb.eu.org/huya/11352970
•Twitch「其他」,#genre#
RawReporting,https://cdn.ttvb.eu.org/twitch/rawreporting
TexasNewsStudioTV,https://cdn.ttvb.eu.org/twitch/texasnewsstudiotv
TopMedia_TopNews,https://cdn.ttvb.eu.org/twitch/topmedia_topnews
issaboveyou,https://cdn.ttvb.eu.org/twitch/issaboveyou
keepmunseeweird,https://cdn.ttvb.eu.org/twitch/keepmunseeweird
樂優,https://cdn.ttvb.eu.org/twitch/iloveuu0408
•SOOP「游戏」,#genre#
SOOP「游戏」暂无主播在线,https://live.yang-1989.xyz/Live.m3u
•SOOP「其他」,#genre#
SOOP「其他」暂无主播在线,https://live.yang-1989.xyz/Live.m3u
•歪歪「游戏」,#genre#
歪歪「游戏」暂无主播在线,https://live.yang-1989.xyz/Live.m3u
•歪歪「其他」,#genre#
歪歪「其他」暂无主播在线,https://live.yang-1989.xyz/Live.m3u

•溫馨「提示」,#genre#
以下-返
•央視「Relay」,#genre#
睛彩广场舞「Relay」,https://iptv.yang-1989.xyz/cn/uq787y?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
睛彩青少「Relay」,https://iptv.yang-1989.xyz/cn/3upg9p?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
睛彩竞技「Relay」,https://iptv.yang-1989.xyz/cn/pquwc9?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
睛彩篮球「Relay」,https://iptv.yang-1989.xyz/cn/qwp3ma?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 1 綜合「Relay」,https://iptv.yang-1989.xyz/cn/uvm7ag?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 2 財經「Relay」,https://iptv.yang-1989.xyz/cn/te25hs?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 3 綜藝「Relay」,https://iptv.yang-1989.xyz/cn/6vxa8f?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 4 中文國際「Relay」,https://iptv.yang-1989.xyz/cn/y2tahq?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 5 體育「Relay」,https://iptv.yang-1989.xyz/cn/ydszpc?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 5+ 體育賽事「Relay」,https://iptv.yang-1989.xyz/cn/hpdawj?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 6 電影「Relay」,https://iptv.yang-1989.xyz/cn/2mx8j5?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 7 國防軍事「Relay」,https://iptv.yang-1989.xyz/cn/8q4uc2?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 8 電視劇「Relay」,https://iptv.yang-1989.xyz/cn/6qw64g?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 9 記錄「Relay」,https://iptv.yang-1989.xyz/cn/ja57nh?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 10 科教「Relay」,https://iptv.yang-1989.xyz/cn/7zq29r?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 11 戲曲「Relay」,https://iptv.yang-1989.xyz/cn/4k9w7k?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 12 社會與法「Relay」,https://iptv.yang-1989.xyz/cn/wzqzt6?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 13 新聞「Relay」,https://iptv.yang-1989.xyz/cn/hhjwxg?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 14 少兒「Relay」,https://iptv.yang-1989.xyz/cn/dt7uc7?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 15 音樂「Relay」,https://iptv.yang-1989.xyz/cn/ahmruh?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 16 奧林匹克「Relay」,https://iptv.yang-1989.xyz/cn/d49bm4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CCTV 17 農村農業「Relay」,https://iptv.yang-1989.xyz/cn/w7u5mj?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
北京衛視「Relay」,https://iptv.yang-1989.xyz/cn/5hucmn?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東方衛視「Relay」,https://iptv.yang-1989.xyz/cn/nsvdyq?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
廣東衛視「Relay」,https://iptv.yang-1989.xyz/cn/rswr4a?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
浙江衛視「Relay」,https://iptv.yang-1989.xyz/cn/kf6hdk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
江蘇衛視「Relay」,https://iptv.yang-1989.xyz/cn/hbtcxr?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
湖南衛視「Relay」,https://iptv.yang-1989.xyz/cn/vvd82s?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
四川衛視「Relay」,https://iptv.yang-1989.xyz/cn/pajqgh?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
•香港「Relay」,#genre#
翡翠台「24小时回看」,https://iptv.yang-1989.xyz/hk/ezpaah?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
無綫新聞台,https://iptv.yang-1989.xyz/hk/mgcmtw?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
明珠台,https://iptv.yang-1989.xyz/hk/n98ddu?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
TVB Plus,https://iptv.yang-1989.xyz/hk/bv59q3?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
美亞電影台,https://iptv.yang-1989.xyz/hk/hcrbxe?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
PopC,https://iptv.yang-1989.xyz/hk/ckh5n7?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
ViuTV,https://iptv.yang-1989.xyz/hk/27ne92?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
ViuTVsix,https://iptv.yang-1989.xyz/hk/4wj9yz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Now直播台,https://iptv.yang-1989.xyz/hk/fvww2s?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Now新聞台,https://iptv.yang-1989.xyz/hk/gzcrdh?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Now財經台,https://iptv.yang-1989.xyz/hk/b787d6?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Now Sports 精選,https://iptv.yang-1989.xyz/hk/yfw6c6?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Now Sports 英超,https://iptv.yang-1989.xyz/hkg/edkhba?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
雷霆881「電台」,https://iptv.yang-1989.xyz/hkg/fbag8w?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
叱咤903「電台」,https://iptv.yang-1989.xyz/hkg/4wyd2k?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
AM864「電台」,https://iptv.yang-1989.xyz/hkg/w7627x?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
HOY 國際財經台,https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8
HOY TV,https://hoytv-live-stream.hoy.tv/ch77/index-fhd.m3u8
HOY 資訊台,https://hoytv-live-stream.hoy.tv/ch78/index-fhd.m3u8
RTHK 31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK 32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK 33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
澳門衛星,https://live5.tdm.com.mo/ch3/ch3.live/playlist.m3u8
澳門葡文,https://live5.tdm.com.mo/ch2/ch2.live/playlist.m3u8
澳視澳門,https://live5.tdm.com.mo/ch1/ch1.live/playlist.m3u8
澳門資訊,https://live5.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8
澳門體育,https://live5.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
澳門綜藝,https://live5.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8
•台灣「Relay」,#genre#
緯來日本「Relay」,https://iptv.yang-1989.xyz/tw/mevnmt?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
緯來體育「Relay」,https://iptv.yang-1989.xyz/tw/bd9xga?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
緯來電影「Relay」,https://iptv.yang-1989.xyz/tw/sr9hs5?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
緯來綜合「Relay」,https://iptv.yang-1989.xyz/tw/6pkczx?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
緯來戲劇「Relay」,https://iptv.yang-1989.xyz/tw/tsdpfw?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
